show_id,country
s2113,"United Kingdom, United States"
s2114,United States
s2115,United States
s2116,United States
s2117,United States
s2118,United States
s2119,United States
s2120,United States
s2121,United States
s2122,United States
s2123,United States
s2124,United States
s2125,United States
s2126,United States
s2127,United States
s2128,United States
s2129,United States
s2130,United States
s2131,United States
s2132,United States
s2133,United States
s2134,United States
s2135,United States
s2136,United States
s2137,United States
s2138,United States
s2139,United States
s2140,United States
s2141,United States
s2142,United States
s2143,United States
s2144,United States
s2145,United States
s2146,United States
s2147,United States
s2148,United States
s2149,United States
s2150,United States
s2151,United States
s2152,United States
s2153,United States
s2154,United States
s2155,United States
s2156,United States
s2157,United States
s2158,United States
s2159,United States
s2160,United States
s2161,United States
s2162,United States
s2163,United States
s2164,United States
s2165,United States
s2166,United States
s2167,United States
s2168,United States
s2169,United States
s2170,United States
s2171,United States
s2172,United States
s2173,United States
s2174,United States
s2175,United States
s2176,United States
s2177,United States
s2178,United States
s2179,United States
s2180,United States
s2181,Australia
s2182,United States
s2183,United States
s2184,United States
s2185,United States
s2186,United States
s2187,United States
s2188,United States
s2189,United States
s2190,United States
s2191,United States
s2192,United States
s2193,United States
s2194,United States
s2195,United States
s2196,United States
s2197,United States
s2198,United States
s2199,United States
s2200,United States
s2201,United States
s2202,United States
s2203,United States
s2204,United States
s2205,United States
s2206,United States
s2207,United States
s2208,United States
s2209,United States
s2210,United States
s2211,United States
s2212,United States
s2213,United States
s2214,United States
s2215,United States
s2216,United States
s2217,United States
s2218,United States
s2219,United States
s2220,United States
s2221,United States
s2222,India
s2223,United States
s2224,United States
s2225,United States
s2226,United States
s2227,United States
s2228,United States
s2229,India
s2230,United States
s2231,United States
s2232,United States
s2233,United States
s2234,United States
s2235,United States
s2236,United States
s2237,United States
s2238,United States
s2239,United States
s2240,United States
s2241,United States
s2242,United States
s2243,United States
s2244,United States
s2245,United States
s2246,United States
s2247,United States
s2248,United States
s2249,United States
s2250,United States
s2251,United States
s2252,United States
s2253,United States
s2254,United States
s2255,United States
s2256,United States
s2257,United States
s2258,United States
s2259,United States
s2260,United States
s2261,United States
s2262,United States
s2263,United States
s2264,United States
s2265,United States
s2266,United States
s2267,United States
s2268,United States
s2269,United States
s2270,United States
s2271,United States
s2272,United States
s2273,United States
s2274,India
s2275,United States
s2276,India
s2277,United States
s2278,United States
s2279,United States
s2280,United States
s2281,United States
s2282,United States
s2283,United States
s2284,United States
s2285,United States
s2286,"Canada, United States"
s2287,United States
s2288,United States
s2289,Canada
s2290,United States
s2291,United States
s2292,United States
s2293,United States
s2294,United States
s2295,United States
s2296,United States
s2297,United States
s2298,United States
s2299,United States
s2300,United States
s2301,United States
s2302,United States
s2303,United States
s2304,India
s2305,United States
s2306,United States
s2307,United States
s2308,United States
s2309,United States
s2310,United States
s2311,India
s2312,"United Kingdom, United States"
s2313,United States
s2314,United States
s2315,United States
s2316,United States
s2317,United States
s2318,United States
s2319,United States
